,goldDiff - TOP,goldDiff - JG,goldDiff - MID,goldDiff - ADC,goldDiff - SUPP,item0 - TOPB,item0 - SUPPR,item0 - MIDB,item0 - ADCB,item0 - SUPPB,item0 - TOPR,item0 - MIDR,item0 - ADCR,item1 - MIDB,level - TOPB,level - SUPPR,level - JGB,level - MIDB,level - ADCB,level - SUPPB,level - TOPR,level - JGR,level - MIDR,level - ADCR,minute,positionX - TOPB,positionX - SUPPR,positionX - JGB,positionX - MIDB,positionX - ADCB,positionX - SUPPB,positionX - TOPR,positionX - JGR,positionX - MIDR,positionX - ADCR,positionY - TOPB,positionY - SUPPR,positionY - JGB,positionY - MIDB,positionY - ADCB,positionY - SUPPB,positionY - TOPR,positionY - JGR,positionY - MIDR,positionY - ADCR,wardsKilled - MIDB,xpDiff - TOP,xpDiff - JG,xpDiff - MID,xpDiff - ADC,xpDiff - SUPP,wardsPlaced - MIDB
5645,5156,1201,3165,-1082,1352,3340,3364,3340,3363,3364,3340,3340,3363,0,16,11,14,16,15,12,15,13,16,14,31,6436,12828,8551,7688,7272,8790,6585,10770,10474,10244,12045,12157,5293,4992,7450,5618,13791,6906,8600,9536,False,3169,1441,283,1059,878,False
5646,611,-1829,-3503,1988,-90,3340,3364,3364,3363,3364,3340,3363,3363,0,15,13,13,16,16,12,16,15,18,17,36,1437,5070,4608,4142,3636,3701,5333,5165,4692,5398,743,1816,4138,4312,1518,1592,2494,2017,996,2302,False,-1592,-2352,-5726,-2057,-981,True
5647,5750,1299,3323,-1402,1433,3340,3364,3340,3363,3364,3340,3340,3363,0,17,12,14,16,15,12,15,13,16,15,32,8017,10809,10746,9762,11640,10070,10894,10904,10868,11041,13660,5346,3289,6132,3110,5300,3481,4739,4703,4850,False,3640,1258,145,698,485,True
5648,6044,1617,3311,-1530,1587,3340,3364,3340,3363,3364,3340,3340,3363,0,18,12,14,16,15,13,15,13,17,15,33,11283,12270,9983,10713,7901,11431,11188,13052,10574,11603,12710,11806,3159,1933,3883,4343,3864,12193,2451,4708,False,4206,1378,-478,530,1304,False
5649,6284,1248,3171,-1584,1652,3340,3364,3340,3363,3364,3340,3340,3363,0,18,12,14,17,15,13,15,14,17,15,34,12179,9533,7300,5679,7348,7291,8462,13605,11555,8350,2509,11172,3346,8653,7995,9741,10200,13015,7107,13553,False,4379,354,-973,185,1049,False
5650,7258,1925,3298,-1535,1703,3340,3364,3340,3363,3364,3340,3340,3363,0,18,12,15,17,16,13,15,14,17,16,35,12851,13305,12913,12220,12395,12412,12267,13927,13158,9753,12632,12673,12130,12048,12134,12611,12888,9252,5384,10987,False,6501,1133,-335,271,1537,True
5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,560,14237,560,351,221,311,14486,14486,14277,14147,581,14579,361,293,471,649,14511,14291,14223,14401,False,0,0,0,0,0,False
5652,0,0,0,0,0,3340,3340,0,3364,3340,3340,3340,3364,0,1,1,1,1,1,1,1,1,1,1,2,3803,11347,4903,6939,7961,10197,5964,7260,9215,13957,9394,7225,8336,7035,1624,2945,12739,9789,7426,10358,False,0,0,0,0,0,False
5653,-56,0,35,-7,30,3340,3340,0,3364,3340,3340,3340,3364,0,1,1,2,1,1,1,1,2,1,1,3,1907,13250,7566,7527,12574,12397,2012,12325,8329,13250,12491,3225,5017,7895,2139,2491,12537,6652,7993,3225,False,-91,0,0,55,55,False
5654,-176,-40,63,-74,68,3340,3340,0,3364,3340,3340,3340,3364,0,2,2,3,3,2,2,3,3,3,2,4,1343,13462,7030,2337,13210,12863,1672,7932,7786,13462,10449,3689,4665,1709,2626,2881,11217,10690,8210,3689,False,-392,-100,0,114,114,False
5655,-69,22,133,-310,84,3340,3340,0,3364,3340,3340,3340,3364,0,4,3,4,4,3,3,4,3,4,3,5,1476,12516,6194,6702,11114,11070,4511,6113,6605,12516,11770,1755,8684,8620,1675,1526,9962,9506,9410,1755,False,151,240,-192,-163,-163,False
5656,-130,44,245,-376,301,3340,3340,0,3364,3340,3340,3340,3364,0,5,3,4,5,4,4,4,4,5,3,6,1905,13827,7491,7472,13431,640,2717,12299,8150,13827,13053,7545,2937,7390,2405,589,13191,10331,7799,7545,False,212,165,-117,247,247,False
5657,606,-1990,-3741,2012,764,3340,3364,3364,3363,3364,3340,3363,3363,0,15,13,13,16,16,13,16,15,18,17,37,5625,8647,6572,6492,6308,8149,8443,8606,12826,743,5203,8878,6987,6868,6819,7304,4762,8919,13196,878,False,-1003,-2437,-5695,-1421,-196,False
5658,-105,104,245,-647,289,3340,3340,0,3340,3340,3340,3340,3364,0,6,4,5,6,4,4,5,5,6,4,7,3611,11494,4105,2015,11206,10927,3917,7666,7281,11494,13207,3922,9371,1502,1348,1564,13769,9826,7356,3922,False,283,243,-117,-222,-222,False
5659,-333,-55,245,-744,606,3340,3340,0,3340,3340,3340,3340,3364,0,6,5,5,6,5,5,6,5,6,5,8,1250,13269,4862,7602,10794,10557,2173,2287,8115,13269,12350,3584,8274,7438,1347,1630,12782,13382,8106,3584,False,-178,-82,-117,98,98,False
5660,-296,136,776,-812,783,3340,3340,0,3340,3340,3340,3340,3364,0,7,5,6,7,6,6,7,5,7,5,9,5508,13854,5701,6211,13427,13682,13267,7893,5632,13854,13246,4745,13313,13839,3816,3804,14164,12083,13324,4745,False,159,416,72,274,274,False
5661,-486,541,944,-922,994,3340,3340,2055,3340,3340,3340,3340,3364,0,7,6,7,7,6,6,7,6,7,6,10,2131,12498,3685,7310,12392,394,4300,12471,8299,12984,12095,2702,6472,7550,1499,461,11741,6566,7945,3297,False,-266,847,291,358,238,False
5662,-348,251,929,-734,1222,3340,3340,0,3340,3340,3340,3340,3364,0,8,6,7,8,7,6,8,7,8,6,11,1878,14166,9748,9501,13612,13552,3479,4844,7507,14166,13072,11954,4238,5339,4846,4814,13125,9423,7678,11954,False,37,256,248,469,349,False
5663,-432,171,1022,-960,1430,3340,3340,0,2055,3340,3340,3340,3364,0,9,6,7,9,7,7,9,7,8,7,12,1582,13216,5930,7447,7424,9815,1701,1723,8249,13111,10613,3057,10641,7750,1290,828,11857,12472,8205,2491,True,37,106,478,221,461,False
5664,-42,391,1099,-1099,1592,3340,3340,0,3364,3340,3340,3340,3364,0,9,7,8,9,8,8,9,7,9,7,13,3238,12631,4535,7599,11434,11604,3901,9488,8065,12631,13092,2366,12152,7721,1485,1654,13715,6269,8156,2366,False,278,468,596,518,698,True
5665,201,531,1128,-1155,1572,3340,3340,0,3364,3340,3340,3340,3364,0,10,7,8,10,8,8,9,8,9,7,14,1688,12747,5041,7563,13438,6807,11137,10838,7994,12747,10420,5383,8481,7251,3394,1246,13074,8674,7711,5383,False,630,360,766,422,566,False
5666,409,563,1170,-959,1897,3340,3364,0,3364,3340,3340,3340,3364,0,10,7,9,11,8,8,9,8,10,7,15,807,1210,1307,3033,13602,13502,14075,2042,3843,1210,10425,11641,10323,9638,4606,4584,13530,11912,10295,11641,False,1207,759,766,1001,1083,True
5667,341,663,1010,-922,2387,3340,3364,2055,3363,2055,3340,3340,3364,0,11,8,9,11,9,9,10,8,10,8,16,1122,5611,7576,11084,8005,7088,12735,11763,4055,7766,12139,12322,3533,1667,7222,7571,5382,7351,12531,10892,False,1207,856,342,938,1152,True
5668,-1786,-106,217,24,-71,0,3364,3340,3363,3364,3340,3364,3363,0,13,10,11,14,13,9,15,11,13,12,26,7765,8231,6185,6445,6302,5979,8266,8414,2945,7622,1650,8216,6590,6665,6328,6759,1466,3699,11205,7912,False,-2489,-1010,1649,423,-444,False
5669,871,-1715,-3861,2117,764,3340,3364,3364,3363,3364,3340,3363,3363,0,16,13,14,16,17,13,16,15,18,17,38,1153,4479,554,394,2028,2673,2209,3860,1591,6085,6715,7460,827,461,5257,5322,7496,6292,7481,6902,True,-313,-1907,-6142,-1208,-132,True
5670,428,543,1220,-1068,2683,3340,3364,0,3363,2055,3340,3340,3364,0,11,8,9,12,9,9,10,9,11,8,17,1714,9487,10097,13698,8228,7510,13824,10295,6772,9487,11559,8765,7011,7843,7675,7874,8365,7972,9176,8765,False,1238,708,789,934,1540,False
5671,244,792,2026,-721,2777,3340,3364,0,3363,2055,3340,3340,3364,0,12,8,10,12,10,10,11,9,11,8,18,8911,10136,7104,8607,7902,7808,13659,8525,8854,10136,8978,9906,7054,8425,5640,5401,9779,4774,8759,9906,True,1710,623,1008,1496,2006,True
5672,239,1048,2522,-558,3144,3340,3364,2055,3363,3364,3340,3340,3364,0,12,9,10,12,10,10,11,9,11,9,19,10742,7630,2973,1722,6770,7645,10043,8065,8862,8322,3268,11511,7614,3884,9611,8636,9332,9811,8708,13206,False,1539,1075,1549,1471,2034,True
5673,852,1838,3442,-918,3549,3340,3364,2055,3363,3364,3340,3340,3364,0,13,9,11,13,10,11,11,9,11,9,20,5485,9369,13414,6769,2183,7775,14321,9576,10548,10968,12947,9482,7118,10093,1253,8301,14217,10174,7495,11046,False,2227,1951,1719,1276,2801,False
5674,593,1999,3488,-1036,3726,3340,3364,2055,3363,3364,3340,3340,3364,0,13,9,11,13,11,11,12,10,12,10,21,1479,6885,4482,9463,7985,7365,13969,6885,4766,8987,11361,9629,7260,1899,7566,7608,5401,9629,11842,9343,True,1863,2295,1478,1085,2767,False
5675,580,2168,3632,-1161,3973,3340,3364,0,3363,3364,3363,3340,3363,0,14,9,12,14,11,12,12,10,12,11,22,3139,12637,11433,13153,10073,9346,13981,13005,5484,11963,12860,9856,8221,7398,8590,8603,8047,9400,12750,10092,True,2106,2735,2009,879,3297,False
5676,635,2389,3577,-1396,4245,3340,3364,0,3363,3364,3363,3340,3363,0,14,9,12,14,12,12,13,10,13,11,23,6078,11622,7221,10883,7793,6811,13238,11622,7781,10723,13616,7115,11024,5028,10821,9836,8036,7115,13285,10350,False,2458,3097,1489,909,3718,False
5677,572,2599,3800,-1638,4406,3340,3364,0,3363,3364,3363,3363,3363,0,15,10,13,14,12,13,13,10,13,11,24,2652,7664,10227,10196,6058,7357,13529,7083,6701,8961,5477,10239,7964,2374,5628,7211,8139,10025,12926,9507,False,2402,3613,1807,638,3560,False
5678,798,2861,3687,-1553,4737,3340,3364,0,3363,3364,3363,3363,3363,0,15,10,13,15,12,13,13,10,14,12,25,6311,12791,13218,13524,9838,8323,14096,13265,7310,10909,12573,9619,6892,7252,8792,8795,7938,8017,13508,10564,False,2960,3998,1786,850,4171,True
5679,805,2974,3758,-1565,4967,3340,3364,2055,3363,3364,3363,3363,3363,3364,15,10,13,15,13,14,13,11,14,12,26,3919,14340,12703,3394,12872,12446,14094,11593,11687,14019,2141,14391,6364,1432,5234,5044,7139,11162,7268,7114,False,2886,3667,1748,983,4537,False
5680,1004,-1800,-3776,1925,737,3340,3364,3363,3363,3364,3340,3363,3363,0,16,13,14,16,17,13,16,15,18,17,39,824,1253,1094,1196,968,779,704,1628,1347,1178,6258,7351,6713,6526,6004,5818,6621,7160,7208,7144,False,-450,-1950,-6007,-1175,-45,False
5681,739,3182,4116,-1533,5220,3340,3364,2055,3363,3364,3363,3363,3363,3364,15,11,14,15,13,14,14,11,14,12,27,2652,9849,12536,12122,3286,2650,14116,13080,9849,12736,9947,9143,6147,6553,4176,4136,12728,11994,9143,9462,False,2648,4383,2075,1083,4472,False
5682,695,3462,4576,-1260,5536,3340,3364,3364,3363,3364,3363,3363,3363,0,16,11,14,16,13,14,14,11,14,12,28,9309,11253,8012,7715,7920,7282,6653,6944,7323,11253,10041,10064,10595,11741,10703,11798,11454,9853,9963,10064,True,2829,4708,2478,1332,5268,False
5683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,560,14237,560,351,221,311,14486,14486,14277,14147,581,14579,361,293,471,649,14511,14291,14223,14401,False,0,0,0,0,0,False
5684,0,0,0,0,0,3340,3340,0,3364,3340,3340,3340,3340,0,1,1,1,1,1,1,1,1,1,1,2,4010,11087,5193,7723,6677,11108,3122,6177,9214,11087,9626,5537,8882,7479,1564,4217,10798,10403,7430,5537,False,0,0,0,0,0,False
5685,-27,-20,-24,23,44,3340,3340,0,3364,3340,3340,3340,3340,0,1,1,2,1,1,1,1,2,1,1,3,1705,13191,10178,6895,12523,12579,2218,7391,7665,13297,12172,3630,6501,6837,2416,2392,12397,9011,7552,3573,False,15,-38,-68,55,55,False
5686,-168,-175,-84,-67,20,3340,3340,0,3364,3340,3340,3340,3340,0,2,2,2,3,2,2,3,3,3,2,4,1173,13364,7656,6373,12631,12376,1840,9013,6822,13364,10522,3231,2524,6817,2402,2284,11762,9731,7336,3231,False,-318,-323,-191,77,77,False
5687,-107,-247,-10,-275,153,3340,3340,0,3364,3340,3340,3340,3340,0,4,3,3,4,3,3,4,4,4,3,5,1215,13706,4424,6123,12072,11430,1596,7203,6942,13751,11075,3789,5998,6086,3608,4219,12148,12060,6947,3826,False,-137,-485,-38,132,132,False
5688,-216,-250,18,-451,312,3340,3340,0,3364,3340,3340,3340,3340,0,5,4,4,5,4,4,5,4,5,4,6,1154,13355,8439,6077,13024,12740,1533,8929,7381,13355,10880,3727,2357,5949,2082,2796,11389,4926,7062,3727,False,-134,-414,-159,114,114,True
5689,-49,-264,18,-653,361,3340,3340,0,3364,3340,3340,3340,3340,0,6,4,4,6,4,4,5,5,6,4,7,4197,13273,2314,6940,12580,12193,9003,12606,12668,13273,12041,2597,8330,7461,1666,2078,13871,6350,12857,2597,False,348,-630,-159,-112,-82,False
5690,-61,-149,25,-686,676,3340,3340,0,3364,3340,3340,3340,3340,0,6,5,5,6,5,5,6,5,7,5,8,2157,12857,4663,7043,13044,11715,2754,7222,6605,13868,12230,11549,9431,7406,2159,1639,13032,9892,9052,4193,False,378,-500,-160,109,351,False
5691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,560,14237,560,351,221,311,14486,14486,14277,14147,581,14579,361,293,471,649,14511,14291,14223,14401,False,0,0,0,0,0,False
5692,-321,-151,18,-620,726,3340,3340,0,3364,3340,3340,3340,3340,0,7,5,5,7,5,5,7,6,7,5,9,1468,12272,6804,6603,4928,7643,2149,11589,7771,12272,11286,3238,4319,6959,3058,3298,12526,7137,7216,3238,False,-193,-498,-258,26,269,False
5693,-84,-66,4,-855,882,3340,3340,0,3364,3340,3340,3340,3340,0,8,6,6,8,6,6,7,6,8,6,10,3816,12416,10041,6124,10782,10755,3176,9719,7574,12416,10694,2143,2638,7408,1899,2005,13378,11708,7336,2143,False,290,-304,-257,78,322,False
5694,-167,279,-3,-840,980,3340,3340,0,3364,3340,3340,3340,3340,0,8,6,6,8,7,7,8,7,8,6,11,2431,12061,3232,3055,10810,3027,3456,2474,4623,12061,12327,2062,12903,12658,1448,12945,13666,12409,12614,2062,False,50,-370,-149,214,444,False
5695,-229,484,-17,-767,1057,3340,2055,0,3364,3340,3340,3340,3340,0,8,6,7,9,7,7,8,7,9,7,12,1284,13334,2427,4587,10497,4193,7629,10398,12434,13334,10738,6090,8270,4086,1531,3055,8373,4809,13157,6090,False,-114,138,-285,490,573,False
5696,-105,459,69,-1024,1145,3340,2055,0,3364,3340,3340,3340,3340,0,9,7,7,9,8,8,9,7,9,7,13,3881,12866,9405,7229,11777,12261,4725,14167,8167,12866,13186,2713,5989,7300,2058,1809,13602,14307,7952,2713,True,211,-131,-119,425,816,False
5697,213,373,726,-1121,1233,3340,2055,0,3364,3340,3340,3340,3340,0,10,7,7,10,8,8,9,8,10,8,14,13075,13110,3082,12987,13051,13008,13182,11705,11769,13087,3983,5036,2496,5144,3867,3653,4682,3956,3883,4796,False,321,-263,126,831,1209,True
5698,216,869,889,-754,1660,3340,2055,0,2055,3340,3340,3340,3364,0,10,7,8,10,9,9,10,8,10,8,15,8050,10545,8161,7968,4928,5024,4011,8922,8874,10545,8318,7643,7921,7885,4442,4542,13646,8208,9022,7643,False,355,118,315,961,1327,False
5699,-868,700,775,-877,1778,3340,2055,0,3363,3340,3340,3340,3364,0,10,8,8,11,9,9,10,9,11,8,16,1125,8188,2557,10525,7247,7294,13707,12697,13139,8188,9028,7953,8302,1414,7069,7292,14042,7310,4305,7953,False,-536,-304,-10,675,1033,True
5700,-924,732,902,-1041,1899,3340,3364,0,3363,3340,3340,3340,3364,0,11,8,9,11,10,10,11,9,11,9,17,2794,7831,8200,11411,7051,6765,4534,8034,13434,7831,11709,8073,6404,3107,6861,6948,11905,7911,4891,8073,False,-386,-187,294,780,1197,False
5701,-815,1124,1113,-810,2096,3340,3364,0,3363,3363,3340,3340,3364,0,11,9,9,12,10,10,11,10,11,9,18,7119,8101,8387,13792,7158,7193,1126,7572,8101,9052,7386,7652,8265,5645,7069,7368,10650,8064,7652,9496,False,-227,-259,790,820,1151,False
5702,0,0,0,0,0,3340,3340,3340,3340,3340,3340,3340,3340,0,1,1,1,1,1,1,1,1,1,1,2,3272,9690,5163,6456,10484,8303,4467,11242,6946,12512,10658,6355,8502,6667,3009,4960,11465,10727,9508,7232,False,0,0,0,0,0,True
5703,-1199,1012,1042,-855,2065,3340,3364,0,3363,3364,3363,3340,3363,0,11,9,9,12,10,10,12,10,12,9,19,2744,7686,8172,12563,3624,5337,6029,5097,13619,7686,7516,7913,2558,2685,3114,4884,10100,9364,4455,7913,False,-316,-490,489,742,1251,True
5704,-1269,1178,1208,-1004,2355,3340,3364,0,3363,3364,3363,3340,3363,0,12,9,10,13,11,11,12,10,12,10,20,1718,9143,8615,13310,8341,7405,13462,6251,2832,9143,10370,9648,5520,5012,7970,7923,8035,10192,12122,9648,True,-387,-139,857,1029,1582,False
5705,-1497,1202,1402,-1179,2529,3340,3364,0,3363,3364,3363,3340,3363,0,12,10,10,13,11,11,13,10,12,10,21,6422,7223,4837,2374,7360,6965,12279,7223,5006,9326,1095,12013,12256,12888,7644,7351,1267,12013,13226,9336,False,-774,220,1048,838,1655,True
5706,-1258,1299,1592,-1444,2769,3340,3364,0,3363,3364,3363,3340,3363,0,13,10,11,13,11,11,13,11,13,11,22,11917,12762,5566,3760,3895,3697,6570,13905,6397,12762,3491,9444,3675,7841,3410,3169,12562,13833,13789,9444,False,-267,-201,1149,515,1685,False
5707,-1000,1451,1629,-1394,3007,3340,3364,3364,3363,3364,3363,3340,3363,0,13,10,11,14,12,12,13,11,13,11,23,10314,10240,8376,10240,8273,10117,9248,10811,10870,10240,6956,7210,7675,7206,7462,5957,7462,7055,6559,7210,False,-165,332,1412,767,2053,True
5708,-796,1876,2105,-1329,3184,3340,3364,3364,3363,3364,3363,3340,3363,0,14,10,12,14,12,12,13,11,13,11,24,13527,8840,11405,5757,8476,8510,8744,8840,13825,13278,5984,9372,7669,13044,8624,8099,10232,9372,8222,7302,False,445,1271,1779,1036,2360,False
5709,-975,2431,2669,-1008,3538,3340,3364,3364,3363,3364,3363,3340,3363,2055,14,10,12,15,13,13,14,11,13,11,25,6533,4831,6806,4048,6349,6525,13823,4831,7966,9248,3121,11544,5072,7882,6316,6979,7604,11544,13268,9317,False,210,1815,1878,1860,2754,False
5710,-965,2537,2937,-1077,3674,3340,3364,3364,3363,3364,3363,3340,3363,0,14,10,13,15,13,13,14,11,14,12,26,13670,13511,4874,4826,6985,7491,13139,7801,14125,8937,7194,13802,10306,10250,10015,8871,8665,11812,14276,11431,True,337,2018,2086,1581,3061,False
5711,-212,3914,3582,-616,4761,3340,3364,3364,3363,3364,3363,2055,3363,0,15,11,14,16,14,14,14,11,14,12,27,11689,12189,11379,11600,11005,13390,12189,10802,11313,8089,11224,12246,11465,11352,11399,9260,12246,12381,12230,10788,False,1560,3421,3319,3032,4543,False
5712,-591,4016,3688,-764,4852,3340,3364,3363,3363,3364,3363,2055,3363,0,15,11,14,16,14,14,15,12,14,12,28,9676,10978,12242,2756,2803,13526,13939,8998,6547,13530,9485,10860,9375,6092,6876,7517,13631,11088,14013,10192,False,1090,3033,3417,2615,3782,False
5713,-7,0,28,-70,-21,3340,3340,3340,3340,3340,3340,3340,3340,0,1,1,2,1,1,1,1,2,1,1,3,1988,12604,3570,7134,11706,11461,2341,12148,7885,12648,12295,1797,7863,7526,1473,1589,12694,6752,7493,2283,False,-59,0,29,-150,-150,False
5714,-336,4500,4040,-757,5164,3340,3364,3363,3363,3364,3363,2055,3363,0,16,12,14,16,15,15,15,12,14,13,29,11495,12159,11479,10830,10402,11845,12159,11815,12012,12357,12819,12907,12641,13806,13204,12166,12907,12765,13873,12491,False,1371,3192,3794,2876,4330,False
5715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,560,14237,560,351,221,311,14486,14486,14277,14147,581,14579,361,293,471,649,14511,14291,14223,14401,False,0,0,0,0,0,False
5716,0,0,0,0,0,3340,3340,0,3364,3340,3340,3340,3340,0,1,1,1,1,1,1,1,1,1,1,2,2851,9799,5148,6995,5696,8638,4429,14340,8240,10672,11329,6418,8534,7067,1189,4355,11450,14391,8023,5534,False,0,0,0,0,0,True
5717,14,15,49,-35,-23,3340,3340,0,3364,3340,3340,3340,3340,0,1,1,2,1,1,1,1,2,1,1,3,2665,13125,2288,7867,12424,12099,2808,11336,8644,13135,12795,2110,8382,8049,1514,1981,13422,7062,8488,2374,False,29,15,30,-90,-90,False
5718,175,205,242,-188,-39,3340,3340,0,3364,3340,3340,3340,3340,0,3,2,3,3,2,2,2,2,3,2,4,2976,12003,8525,7789,10327,10517,3964,8015,8986,11797,12229,2368,2685,7559,910,1261,13755,10687,8313,2481,False,332,365,213,-166,-166,True
5719,-84,182,168,-182,205,3340,3340,0,3364,3340,3340,3340,3340,0,3,3,4,4,3,3,4,3,4,2,5,1465,12623,3931,7812,11727,11888,1901,13516,8629,12687,11358,1999,10400,7520,2091,1682,12021,12135,8016,2441,False,-360,379,60,248,127,False
5720,48,82,189,-656,58,3340,3340,0,3364,3340,3340,3340,3340,0,5,4,4,5,3,4,5,4,5,3,6,1136,12184,3639,7835,10385,11299,1820,11755,8897,12256,11233,1808,9032,7458,905,1421,12341,2578,8817,1735,False,-119,280,0,83,53,False
5721,23,110,280,-733,105,3340,3340,2055,3340,3340,3340,3340,3340,0,6,4,5,6,4,4,6,5,6,4,7,1602,8322,7963,1649,8257,7566,1368,7518,8214,13491,10336,6802,5671,1252,6555,6880,11637,7792,7032,3704,False,-67,244,6,-354,66,False
5722,75,495,170,-931,-61,3340,3340,2055,3340,3340,3340,3340,3340,0,7,4,5,6,4,4,7,5,7,5,8,1632,11880,11711,7733,12954,12851,13365,12352,14046,13424,11218,4860,2289,7022,3198,3052,14111,5183,14111,4060,False,-20,-3,-200,-914,208,False
5723,211,-70,293,-1287,-258,3340,3340,2055,3340,3340,3340,3340,3340,0,7,5,5,7,5,5,7,6,7,6,9,2777,13495,3480,7362,10738,10841,2542,10404,8761,13619,12207,14037,7946,7388,1747,1285,13217,8928,7664,14214,False,16,-265,56,-1034,-133,False
5724,-39,100,-3,-123,-39,3340,3340,3340,3340,3340,3340,3340,3340,0,3,2,3,3,2,2,3,3,3,2,4,1314,11694,5534,7331,10836,10920,1533,7431,7985,11757,10715,2118,5408,7092,1516,1605,11404,9788,7742,1576,False,-93,147,104,-95,-95,False
5725,174,-50,433,-1510,69,3340,3340,0,3340,3340,3340,3340,3340,0,8,5,6,8,5,5,8,6,8,6,10,1167,4829,9485,7590,13676,13686,779,4675,8471,1270,6965,9160,5692,7110,4071,4794,8266,9936,8311,10128,False,-229,-239,206,-814,291,True
5726,166,-207,376,-2270,270,3340,3340,0,3340,3340,3340,3340,3340,0,8,5,6,8,6,6,8,6,8,7,11,1053,1490,5918,7642,12976,13022,13476,12055,8424,1119,6680,8446,3472,7129,2069,2132,3706,7016,7793,7667,False,-230,82,175,-1129,204,True
5727,455,-307,355,-2334,386,3340,3364,2055,2055,3340,3340,3340,3340,0,9,6,7,9,6,6,8,7,9,7,12,1842,12783,6939,7065,6490,8777,10240,7740,9690,11519,12034,2611,5319,7276,1630,1684,13387,10080,10267,1408,False,250,-183,205,-1137,337,True
5728,335,-271,437,-2741,440,3340,3364,0,2055,3340,3340,3340,3340,0,9,6,7,10,7,7,9,7,9,8,13,771,9399,6560,7002,11404,12241,831,8484,7444,10583,7995,5352,6152,6932,1679,2115,8644,6486,8024,4714,True,-52,-46,195,-1246,421,False
5729,304,-793,278,-2867,590,3340,3364,0,2055,3340,3340,3340,3340,0,9,6,7,10,7,7,10,8,10,9,14,957,12908,3730,7205,11827,12858,1024,7610,8617,12934,6922,2545,1494,6921,2300,2438,8464,11315,6738,2741,False,-281,-801,156,-1395,486,True
5730,356,-795,507,-3293,188,3340,3364,0,3364,3340,3340,3340,3363,0,10,7,8,11,8,7,10,9,10,9,15,1018,12219,6891,6839,10587,12555,4820,12129,7753,14063,7508,11648,5567,6847,1636,2528,7779,8878,7201,12470,False,-134,-818,519,-1469,-37,False
5731,639,-679,551,-3737,23,3340,3364,2055,3364,3340,3340,3340,3363,3363,10,8,9,11,8,7,10,9,10,10,16,2210,7191,3731,2160,1754,1315,1735,9368,2487,8588,12042,2932,6450,2166,12445,901,9928,5359,11709,1386,False,520,-400,697,-1691,-58,False
5732,754,-694,371,-3777,104,3340,3364,3363,3364,3340,3340,3340,3363,0,11,8,9,11,8,8,10,9,11,10,17,2100,6177,4151,3705,3677,5867,6893,6235,2658,7116,12639,10182,9557,9885,9798,7177,6796,10754,13627,9596,True,489,-419,310,-1787,451,True
5733,685,-343,241,-3855,353,3340,3364,3363,3364,3340,3340,3340,3363,0,11,8,9,12,8,9,11,9,12,10,18,779,6372,7550,6560,6220,12185,12852,4886,12748,6869,7906,8066,3585,6466,4987,2282,3318,10503,11670,7802,False,308,193,78,-2054,924,False
5734,1480,-328,309,-4311,532,3340,3364,3363,3364,3340,3340,3340,3363,0,12,8,10,12,8,9,11,10,12,11,19,1503,7052,5941,5388,5776,10624,6827,7552,8640,6292,8760,6164,4938,5185,5069,2225,13058,5849,4526,6613,False,881,304,215,-2773,1255,False
5735,-98,90,-63,7,3,3340,3340,3340,3340,3340,3340,3340,3340,0,4,3,4,4,3,3,4,3,4,3,5,901,13094,1604,7410,12397,12604,1328,6821,12695,13860,9762,3856,5031,7296,2499,2283,10653,11437,12936,9654,False,-150,109,-18,127,188,True
5736,1173,-298,586,-4683,620,3340,3364,3363,2055,3340,3340,3340,3363,0,12,8,10,12,9,10,11,10,12,11,20,2688,12074,8710,7022,634,394,1429,8005,9376,13548,2183,7824,2277,6891,727,461,11012,9593,8711,6935,False,310,489,747,-2839,1451,False
5737,969,-293,529,-5294,700,3340,3364,3363,2055,3340,3340,3340,3363,2055,12,9,11,13,9,10,12,10,12,12,21,6592,7983,6147,6424,5592,4559,7806,7366,8284,8733,1535,5715,9531,7206,7531,10198,7356,6726,6159,3891,False,-13,718,948,-3528,1816,False
5738,1380,-481,388,-5491,884,3340,3364,3363,2055,3340,2055,3340,3363,2055,13,9,11,13,9,11,12,11,13,12,22,9215,7127,6847,7373,8474,6115,13229,4836,1770,10165,2150,9329,5188,6930,4999,13627,9506,12308,11448,8950,False,724,124,1077,-3879,2128,False
5739,1407,-285,359,-5889,1030,3363,3364,3363,3363,3340,3363,3340,3363,2055,13,9,11,14,9,11,13,11,13,13,23,4327,8552,896,6931,2383,3198,12314,10212,3030,7783,5029,10545,654,6480,2691,7785,2812,9502,10985,8097,False,744,562,840,-4526,2445,True
5740,1434,-188,405,-6049,1314,3363,3364,3363,3363,3340,3363,3340,3363,2055,13,9,12,14,10,12,13,11,13,13,24,6727,7830,8580,8441,8553,13610,9238,7519,2440,7180,6245,7950,7522,6335,6243,6433,6259,6968,9800,7879,True,711,1008,763,-5018,3288,False
